College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
Indian Institute of Management - [IIM],Indore,Madhya Pradesh,['UGC'],4.9694224235560585,2.3344710978584984,https://images.collegedunia.com/public/college_data/images/logos/15040011233170612211130512732232635840n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1504001123cccccccccc.jpg,426283,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '281', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '179', 'agency': 'The Week'}, {'year': '2019', 'agencyId': '14', 'rankingOfCollege': '18', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'TOI'}]","[{'year': '2019', 'agencyId': '18', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Banks', 'Transport']",4,Government,Full Time,3
Narsee Monjee Institute of Management Studies - [NMIMS Deemed to be University],Mumbai,Maharashtra,['UGC'],4.965084283605386,2.3327211577928595,https://images.collegedunia.com/public/college_data/images/logos/1506323004Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16147721421.jpg,325000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '25', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '281', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '119', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '179', 'agency': 'The Week'}, {'year': '2019', 'agencyId': '14', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'TOI'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '89', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '88', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '33', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '44', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}]",npat,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus', 'e-classroom', 'Classrooms', 'Security']",4,Private,Part Time,3
Woxsen University,Hyderabad,Telangana,"['COA', 'AICTE', 'NBA', 'AACSB', 'AMBA']",4.961760483247068,2.331222844200502,https://images.collegedunia.com/public/college_data/images/logos/1628340461logonew1.png,https://images.collegedunia.com/public/college_data/images/appImage/1628340683slide33.jpg,400000,[],[],,"['Library', 'Classrooms', 'Sports', 'Hostel', 'Medical', 'Laboratory', 'Transport', 'Cafeteria', 'Wi-FI Campus']",4,Government,Part Time,3
Indian Institute of Management - [IIM],Rohtak,Haryana,[],4.961760483247068,2.3318547831661296,https://images.collegedunia.com/public/college_data/images/logos/15019110021472166813476958485765532523735372872067660n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1573639088Admin.jpg,554000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '26', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '33', 'rankingOfCollege': '21', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'The Week'}]","[{'year': '2019', 'agencyId': '18', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel']",4,Government,Full Time,3
Parul University,Vadodara,Gujarat,"['COA', 'PCI', 'INC', 'GNC', 'MCI']",4.958549805060697,2.3303779208140467,https://images.collegedunia.com/public/college_data/images/logos/1619719076logo7.png,https://images.collegedunia.com/public/college_data/images/appImage/1599193361PuCampus.jpg,80000,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '96', 'rankingOutOfTotalNoOfCollege': '120', 'agency': 'Indiatoday'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '44', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '40', 'rankingOutOfTotalNoOfCollege': '110', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '14', 'rankingOfCollege': '62', 'rankingOutOfTotalNoOfCollege': '101', 'agency': 'TOI'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}]",,"['Library', 'Transport', 'Wi-FI Campus', 'Banks', 'Laboratory', 'Classrooms', 'Medical', 'Security', 'Swimming Pool', 'Hostel', 'Sports', 'Comp Labs', 'Gym']",2,Government,Part Time,3
ICFAI Foundation for Higher Education - [IFHE],Hyderabad,Telangana,['UGC'],4.958276671356013,2.3295912084044,https://images.collegedunia.com/public/college_data/images/logos/16135630511526386419IFHELogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/150408804525355IFHENew.jpg,250000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '155', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '40', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '96', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '77', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",4,Private,Full Time,3
Indian Institute of Management - [IIMR],Ranchi,Jharkhand,['MHRD'],4.955175174377909,2.328952520740644,https://images.collegedunia.com/public/college_data/images/logos/1390284489IIMRanchi-Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/27860_IIMRANCHI_APP.jpg,398250,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}]","[{'year': '2019', 'agencyId': '18', 'rankingOfCollege': '28', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Wi-FI Campus', 'Security']",4,Government,Full Time,3
KIIT School of Management - [KSOM],Bhubaneswar,Orissa,"['AICTE', 'NBA']",4.952183291091006,2.3275236653654043,https://images.collegedunia.com/public/college_data/images/logos/1620052681Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/1606993784WorldClassCampusI.jpg,228750,"[{'year': '2019', 'agencyId': '13', 'rankingOfCollege': '30', 'rankingOutOfTotalNoOfCollege': '75', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '33', 'rankingOfCollege': '34', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '17', 'rankingOfCollege': '52', 'rankingOutOfTotalNoOfCollege': '292', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '14', 'rankingOfCollege': '70', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'TOI'}]","[{'year': '2020', 'agencyId': '17', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '120', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '124', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '14', 'rankingOfCollege': '2', 'rankingOutOfTotalNoOfCollege': '101', 'agency': 'TOI'}]",aima ugat,"['Comp Labs', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Classrooms', 'Hostel', 'Laboratory', 'Security']",4,Private,Full Time,3
Jamia Millia Islamia University-[JMI],New Delhi,Delhi NCR,"['AICTE', 'UGC']",4.949301145492694,2.326126951802207,https://images.collegedunia.com/public/college_data/images/logos/1491558776logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25460_JMI_APP.jpg,30185,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '29', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '13', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '601', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '34', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2021', 'agencyId': '33', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '79', 'agency': 'The Week'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '999', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '801', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'e-classroom', 'Wi-FI Campus']",1,Government,Full Time,3
ICFAI Business School - [IBS],Hyderabad,Telangana,"['CRISIL', 'AACSB']",4.946528861720626,2.3243855928842896,https://images.collegedunia.com/public/college_data/images/logos/1569389684IBSLogowithR1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/150407991155050aboutusimg.jpg,250000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '25', 'rankingOutOfTotalNoOfCollege': '281', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '14', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'TOI'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '21', 'rankingOutOfTotalNoOfCollege': '178', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '14', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '80', 'agency': 'TOI'}]",,"['Hostel', 'Medical', 'Sports', 'Gym', 'Auditorium', 'Library', 'Comp Labs', 'Security', 'Cafeteria', 'Classrooms', 'Transport']",4,Private,Full Time,3
JG University,Ahmedabad,Gujarat,['UGC'],4.94386656405289,2.3230341116137248,https://images.collegedunia.com/public/college_data/images/logos/1656930124index.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1656930124index.jpggvvgg.jpg,0,[],[],,"['Wi-FI Campus', 'Library', 'Cafeteria', 'Gym', 'Auditorium', 'Sports']",0,Government,Part Time,3
"Institute of Management, Nirma university",Ahmedabad,Gujarat,[],4.9438665640528905,2.3236638308090654,https://images.collegedunia.com/public/college_data/images/logos/1650620962Management01.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1502257946cxbc.jpg,291800,"[{'year': '2019', 'agencyId': '13', 'rankingOfCollege': '40', 'rankingOutOfTotalNoOfCollege': '75', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '38', 'rankingOutOfTotalNoOfCollege': '281', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '14', 'rankingOfCollege': '24', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'TOI'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '29', 'rankingOutOfTotalNoOfCollege': '179', 'agency': 'The Week'}]","[{'year': '2020', 'agencyId': '14', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'TOI'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Banks']",4,Private,Full Time,3
Amity Global Business School - [AGBS],Noida,Uttar Pradesh,[],4.941430255085717,2.3223799229291004,https://images.collegedunia.com/public/college_data/images/logos/1581497259AGBS10.png,https://images.collegedunia.com/public/college_data/images/appImage/1581939088NOIDA3.jpg,280000,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '45', 'rankingOutOfTotalNoOfCollege': '284', 'agency': 'Indiatoday'}]","[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '45', 'rankingOutOfTotalNoOfCollege': '284', 'agency': 'Indiatoday'}]",,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Security']",4,Private,Full Time,3
Alliance University,Bangalore,Karnataka,"['AICTE', 'UGC']",4.93910418757734,2.32110108853575,https://images.collegedunia.com/public/college_data/images/logos/1646389989unnamed.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1519368529AdminPic.jpg,225000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '98', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '155', 'agency': 'Outlook'}]","[{'year': '2020', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '42', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",4,Private,Full Time,3
XIM University,Bhubaneswar,Orissa,"['AICTE', 'UGC', 'NBA', 'AIU', 'AACSB']",4.936775491744093,2.3198246182425906,https://images.collegedunia.com/public/college_data/images/logos/1621061547Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/1487832316xavieruniversitybhubaneswarbuzz.jpg,152000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '35', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '17', 'rankingOfCollege': '20', 'rankingOutOfTotalNoOfCollege': '284', 'agency': 'Indiatoday'}]","[{'year': '2021', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '44', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}]",,"['e-classroom', 'Library', 'Laboratory', 'Comp Labs', 'Sports', 'Medical', 'Auditorium', 'Cafeteria', 'Classrooms', 'Gym']",3,Private,Full Time,3
Vellore Institute of Technology - [VIT University],Vellore,Tamil Nadu,"['AICTE', 'UGC']",4.934444164616122,2.318558644975646,https://images.collegedunia.com/public/college_data/images/logos/1604923303Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1614064870cover.jpg,57000,"[{'year': '2020', 'agencyId': '13', 'rankingOfCollege': '55', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '2', 'rankingOfCollege': '501', 'rankingOutOfTotalNoOfCollege': '501', 'agency': 'THE'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '119', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '18', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '801', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '46', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2019', 'agencyId': '10', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '1000', 'agency': 'ARWU'}, {'year': '2021', 'agencyId': '33', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '34', 'agency': 'The Week'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '936', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '1001', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}]",,"['Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Hostel', 'Auditorium', 'Comp Labs', 'Laboratory', 'Classrooms', 'Security']",1,Private,Full Time,3
Narsee Monjee Institute of Management Studies - [NMIMS Deemed to be University],Hyderabad,Telangana,"['AICTE', 'AMBA']",4.932110203220207,2.316769151520774,https://images.collegedunia.com/public/college_data/images/logos/1506324654Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/56997_nmims.jpg,275000,[],[],npat,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Classrooms']",4,Private,Full Time,3
Amity University,Noida,Uttar Pradesh,"['NCTE', 'COA', 'BCI', 'AICTE', 'UGC']",4.929773604579778,2.3155077715130536,https://images.collegedunia.com/public/college_data/images/logos/14973308071413537745logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14973308071443084987AMITYNOIDANEW.jpg,344000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '28', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '14', 'rankingOfCollege': '1', 'rankingOutOfTotalNoOfCollege': '15', 'agency': 'TOI'}, {'year': '2020', 'agencyId': '2', 'rankingOfCollege': '501', 'rankingOutOfTotalNoOfCollege': '501', 'agency': 'THE'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '42', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '110', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '1429', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '49', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '1001', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}]",,"['Library', 'Laboratory', 'Comp Labs', 'Gym', 'Sports', 'Auditorium', 'Cafeteria', 'Hostel', 'Classrooms', 'Security', 'Medical', 'Wi-FI Campus']",4,Private,Part Time,3
"Bharati Vidyapeeth University, Institute of Management and Entrepreneurship Development - [IMED]",Pune,Maharashtra,['AICTE'],4.9274343657148965,2.3140567462410324,https://images.collegedunia.com/public/college_data/images/logos/1500616065dvffhgljhfr.png,https://images.collegedunia.com/public/college_data/images/appImage/1500616065cccccccccccccccccc.png,150000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '102', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '14', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'TOI'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '155', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '102', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '14', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'TOI'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '155', 'agency': 'Outlook'}]",bumat,"['Comp Labs', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Classrooms', 'Sports', 'Hostel', 'Banks', 'Wi-FI Campus']",3,Private,Full Time,3
Lovely Professional University - [LPU],Jalandhar,Punjab,"['NCTE', 'COA', 'PCI', 'IAP', 'BCI']",4.92520547799254,2.312821738582112,https://images.collegedunia.com/public/college_data/images/logos/15577242161545129260LPUseal.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25787_LPU_APP.jpg,192000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '34', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '17', 'rankingOfCollege': '83', 'rankingOutOfTotalNoOfCollege': '284', 'agency': 'Indiatoday'}, {'year': '2019', 'agencyId': '33', 'rankingOfCollege': '60', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'The Week'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '13', 'rankingOutOfTotalNoOfCollege': '119', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '58', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1001', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}]",,"['Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Comp Labs', 'Transport']",3,Private,Full Time,3
JSS Academy of Higher Education & Research,Mysore,Karnataka,['UGC'],4.922974071752984,2.311713257079965,https://images.collegedunia.com/public/college_data/images/logos/1611327960Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25605_Untitled cvr.png,30000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '60', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '351', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '76', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",,"['Hostel', 'Auditorium', 'canteen', 'Medical', 'Cafeteria', 'Library', 'Laboratory', 'Comp Labs', 'Sports', 'Classrooms']",1,Government,Part Time,3
University of Petroleum and Energy Studies - [UPES],Dehradun,Uttarakhand,"['BCI', 'UGC', 'AIU']",4.922974071752984,2.310211959508016,https://images.collegedunia.com/public/college_data/images/logos/1550567037UPESLogo1.png,https://images.collegedunia.com/public/college_data/images/appImage/25997_contactus.jpg,298000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '27', 'rankingOutOfTotalNoOfCollege': '155', 'agency': 'Outlook'}]","[{'year': '2021', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '22', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}]",,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Wi-FI Campus', 'e-classroom', 'Banks', 'Transport', 'Security']",4,Private,Full Time,3
K L University Business School - [KLUBS] ,Guntur,Andhra Pradesh,['UGC'],4.920855532330584,2.309121827211868,https://images.collegedunia.com/public/college_data/images/logos/1619156518Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_KLUlawcover.jpg,185000,"[{'year': '2019', 'agencyId': '13', 'rankingOfCollege': '58', 'rankingOutOfTotalNoOfCollege': '75', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '112', 'rankingOutOfTotalNoOfCollege': '268', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '84', 'rankingOutOfTotalNoOfCollege': '179', 'agency': 'The Week'}]","[{'year': '2019', 'agencyId': '13', 'rankingOfCollege': '58', 'rankingOutOfTotalNoOfCollege': '75', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '112', 'rankingOutOfTotalNoOfCollege': '268', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '84', 'rankingOutOfTotalNoOfCollege': '179', 'agency': 'The Week'}]",,"['Comp Labs', 'Library', 'Classrooms', 'Auditorium', 'Cafeteria', 'Hostel', 'Medical', 'Communication Centre']",3,Private,Full Time,3
