College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
IIT Kharagpur - Indian Institute of Technology - [IITKGP],Kharagpur,West Bengal,"['AICTE', 'UGC']",7.23733333333333,2.51091159183674,https://images.collegedunia.com/public/college_data/images/logos/1489041138e2.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1488973535e1.jpg,123900,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2019', 'agencyId': '10', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '1000', 'agency': 'ARWU'}, {'year': '2020', 'agencyId': '2', 'rankingOfCollege': '401', 'rankingOutOfTotalNoOfCollege': '1000', 'agency': 'THE'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '270', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '733', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Auditorium', 'Hostel', 'Classrooms', 'Library', 'Banks', 'Swimming Pool', 'Wi-FI Campus', 'Communication Centre', 'Transport']",3,Government,Full Time,3
The West Bengal National University of Juridical Sciences - [NUJS],Kolkata,West Bengal,"['BCI', 'UGC']",7.21516444444444,2.50331048121616,https://images.collegedunia.com/public/college_data/images/logos/14849807071438082192nujslogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14849807071443081628WNBUNEW.jpg,243600,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '2', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '2', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",clat,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Hostel', 'Classrooms', 'Security', 'Laboratory', 'Auditorium']",4,Government,Full Time,3
Woxsen University,Hyderabad,Telangana,"['COA', 'AICTE', 'NBA', 'AACSB', 'AMBA']",7.19536663703704,2.49701794089087,https://images.collegedunia.com/public/college_data/images/logos/1628340461logonew1.png,https://images.collegedunia.com/public/college_data/images/appImage/1628340683slide33.jpg,235000,[],[],clat,"['Library', 'Classrooms', 'Sports', 'Hostel', 'Medical', 'Laboratory', 'Transport', 'Cafeteria', 'Wi-FI Campus']",4,Government,Part Time,3
National Law University - [NLU],Jodhpur,Rajasthan,"['BCI', 'UGC', 'MHRD']",7.19536663703704,2.49956591838158,https://images.collegedunia.com/public/college_data/images/logos/1512619900NationalLawUniversityJodhpur.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1512620241TFSDTFSFGDHGFVDHSDFYDSFSFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF.jpg,200000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",clat,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus', 'Classrooms', 'Security']",4,Government,Full Time,3
Parul University,Vadodara,Gujarat,"['COA', 'PCI', 'INC', 'GNC', 'MCI']",7.178200408577,2.49348384278809,https://images.collegedunia.com/public/college_data/images/logos/1619719076logo7.png,https://images.collegedunia.com/public/college_data/images/appImage/1599193361PuCampus.jpg,110000,[],"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '44', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '40', 'rankingOutOfTotalNoOfCollege': '110', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '14', 'rankingOfCollege': '62', 'rankingOutOfTotalNoOfCollege': '101', 'agency': 'TOI'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}]",,"['Library', 'Transport', 'Wi-FI Campus', 'Banks', 'Laboratory', 'Classrooms', 'Medical', 'Security', 'Swimming Pool', 'Hostel', 'Sports', 'Comp Labs', 'Gym']",3,Government,Part Time,3
Symbiosis Law School - [SLS],Pune,Maharashtra,"['BCI', 'UGC']",7.178200408577,2.49068886711746,https://images.collegedunia.com/public/college_data/images/logos/1412081049sym.logo.png,https://images.collegedunia.com/public/college_data/images/appImage/9127_SLS_New.jpg,373450,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '2', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '2', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",set,"['Comp Labs', 'Sports', 'Gym', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Medical', 'Classrooms']",4,Private,Full Time,3
Faculty of Law Jamia Millia Islamia University,New Delhi,Delhi NCR,['BCI'],7.16363158271436,2.48476099861452,https://images.collegedunia.com/public/college_data/images/logos/14927612211424435920jpeg.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14927612211443511758LAWJMINEW.jpg,0,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]",,"['Sports', 'Medical', 'Library', 'Hostel', 'Comp Labs', 'Cafeteria', 'Laboratory', 'Auditorium', 'Classrooms']",0,Government,Full Time,3
Gujarat National Law University - [GNLU],Gandhinagar,Gujarat,['BCI'],7.14887355132104,2.47885769351107,https://images.collegedunia.com/public/college_data/images/logos/147731193510.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25489_GNLU_App.jpg,186000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",clat,"['Medical', 'Cafeteria', 'Library', 'Hostel', 'Classrooms', 'Transport', 'Auditorium', 'Security', 'Banks', 'Laboratory']",3,Government,Full Time,3
National Law Institute University - [NLIU],Bhopal,Madhya Pradesh,"['BCI', 'UGC']",7.13392385718235,2.47295856870853,https://images.collegedunia.com/public/college_data/images/logos/1489648066Capture.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25686_NLIU.jpg,0,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]",,"['Sports', 'Medical', 'Cafeteria', 'Hostel', 'Library', 'Comp Labs', 'Auditorium', 'Classrooms']",0,Government,Full Time,3
Kalinga Institute of Industrial Technology - [KIIT],Bhubaneswar,Orissa,"['DCI', 'INC', 'MCI', 'BCI', 'AICTE']",7.12007871247044,2.46707383255415,https://images.collegedunia.com/public/college_data/images/logos/1394450211Kalinga Institute of Industrial Technology.png,https://images.collegedunia.com/public/college_data/images/appImage/14878534504.jpg,419000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '34', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '801', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '54', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '30', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '1', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '70', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",kiitee,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Classrooms', 'Wi-FI Campus', 'Transport', 'Banks']",4,Private,Full Time,3
"Andhra University, Dr. B. R. Ambedkar College of law",Visakhapatnam,Andhra Pradesh,[],7.10605376068434,2.46209459156696,https://images.collegedunia.com/public/college_data/images/logos/1633426635logo.png,https://images.collegedunia.com/public/college_data/images/appImage/8717_DBR_APP.jpg,10000,"[{'year': '2019', 'agencyId': '13', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '15', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}]","[{'year': '2019', 'agencyId': '13', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '15', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}]",ap lawcet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym']",0,Government,Full Time,3
"Faculty of Law, University of Delhi",New Delhi,Delhi NCR,['BCI'],7.09184666666725,2.45623958604815,https://images.collegedunia.com/public/college_data/images/logos/1568360787logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1492426534AppNew.jpg,5428,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '45', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]","[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '45', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]",duet,"['Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Communication Centre', 'canteen', 'Security', 'Comp Labs']",0,Government,Full Time,3
"Faculty of Law, Banaras Hindu University",Varanasi,Uttar Pradesh,['BCI'],7.08135116883176,2.45065411623799,https://images.collegedunia.com/public/college_data/images/logos/143858663910257760_307237769431342_4020369228845959548_n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/28274_FOL_New.jpg,2206,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",,"['Comp Labs', 'Cafeteria', 'Laboratory', 'Library', 'Sports', 'Medical', 'Auditorium', 'Hostel', 'Gym']",0,Private,Full Time,3
ILS Law College - [ILS],Pune,Maharashtra,[],7.07071936582958,2.44509355921375,https://images.collegedunia.com/public/college_data/images/logos/1457693918ils-law-college-logo3.jpg,https://images.collegedunia.com/public/college_data/images/appImage/8791_ILSLC_App.jpg,40515,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '26', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '26', 'agency': 'Outlook'}]",mh cet law,"['Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Banks']",1,Private,Full Time,3
Bharati Vidyapeeth New Law College -[NLC],Pune,Maharashtra,"['BCI', 'UGC']",7.05994948746373,2.43957834855988,https://images.collegedunia.com/public/college_data/images/logos/1474875592b logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/8639_law.jpg,78750,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",mh cet law,"['Hostel', 'Auditorium', 'Library', 'Comp Labs', 'Cafeteria', 'Sports', 'Medical', 'Security']",2,Private,Full Time,3
"School of Law, Christ University - [SLCU]",Bangalore,Karnataka,[],7.05293584444378,2.43433302034413,https://images.collegedunia.com/public/college_data/images/logos/1474549463logo new1.png,https://images.collegedunia.com/public/college_data/images/appImage/56475_cvr new1252.jpg,195000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",,"['Classrooms', 'Medical', 'Auditorium', 'Laboratory', 'Comp Labs', 'Library', 'Cafeteria', 'Transport', 'Sports']",3,Private,Full Time,3
National Law University Odisha - [NLUO],Cuttack,Orissa,[],7.04842851774824,2.42924560505877,https://images.collegedunia.com/public/college_data/images/logos/1482404067logo.png,https://images.collegedunia.com/public/college_data/images/appImage/25762_cvr.png,186000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '25', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '25', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}]",clat,"['Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Cafeteria', 'Comp Labs']",3,Government,Full Time,3
University of Lucknow - [LU],Lucknow,Uttar Pradesh,"['AICTE', 'UGC']",7.04516135564107,2.42429585567617,https://images.collegedunia.com/public/college_data/images/logos/1587396060logo.png,https://images.collegedunia.com/public/college_data/images/appImage/25978_LUCKNOWUNI.jpg,52160,"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '13', 'rankingOutOfTotalNoOfCollege': '65', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}]",,"['Comp Labs', 'Sports', 'Cafeteria', 'Laboratory', 'Library', 'Medical', 'Auditorium', 'Hostel', 'Gym', 'Classrooms', 'Security']",1,Government,Full Time,3
ICFAI Law School,Hyderabad,Telangana,['BCI'],7.04315046415589,2.42067779022278,https://images.collegedunia.com/public/college_data/images/logos/1594558524ifhefollogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1594558524innerbanner11.jpg,260000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '25', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '25', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",,"['Classrooms', 'Comp Labs', 'Library', 'Medical', 'Auditorium', 'Cafeteria', 'Laboratory', 'Hostel', 'Transport']",4,Private,Full Time,3
M.S. Ramaiah College of Law - [MSRCL],Bangalore,Karnataka,['BCI'],7.04111345719688,2.41577031858015,https://images.collegedunia.com/public/college_data/images/logos/1559111501Capture1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/8901_1443438395MSRCL_New.jpg,200000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '21', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '26', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '21', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '26', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]",,"['Sports', 'Library', 'Medical', 'Auditorium', 'Hostel', 'canteen', 'Comp Labs', 'Banks', 'Security']",4,Private,Full Time,3
Lloyd Law College,Greater Noida,Uttar Pradesh,['BCI'],7.03904999560203,2.41086804339503,https://images.collegedunia.com/public/college_data/images/logos/1498560903loydlogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1498560903loydcvr.jpg,100000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",clat,"['Comp Labs', 'Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Cafeteria', 'Laboratory', 'Classrooms']",3,Private,Full Time,3
Government Law College - [GLC],Mumbai,Maharashtra,['BCI'],7.03695973580466,2.40597096996992,https://images.collegedunia.com/public/college_data/images/logos/139410475028279.png,https://images.collegedunia.com/public/college_data/images/appImage/28279_GLCMUMBAI_APP.jpg,6980,"[{'year': '2022', 'agencyId': '33', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '33', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",mh cet law,"['Sports', 'Library', 'Auditorium']",0,Government,Full Time,3
"Institute of Law, Nirma University - [ILNU]",Ahmedabad,Gujarat,[],7.03484232977615,2.40113012402091,https://images.collegedunia.com/public/college_data/images/logos/15180670492.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_25503_nirmauniversity-campus-admissions-2016-1.jpg,297700,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '22', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '22', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]",clat,"['Classrooms', 'Library', 'Laboratory', 'Comp Labs', 'Sports', 'Hostel', 'Auditorium']",4,Private,Full Time,3
