College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
"Mody University, College of Fashion Design And Merchandising -[CFDM]",Sikar,Rajasthan,['AICTE'],6.972772975359207,0.8114399922022472,https://images.collegedunia.com/public/college_data/images/logos/14749679151465293940logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_business_commerce_college.jpg,259000,[],[],,"['Hostel', 'Library', 'Security', 'Cafeteria', 'Sports', 'Auditorium', 'Laboratory', 'Medical']",4,Private,Full Time,4
Institute of Logistics and Aviation Management - [ILAM],Mumbai,Maharashtra,['UGC'],6.972772975359207,0.8125546075761514,https://images.collegedunia.com/public/college_data/images/logos/1667991819ilamlogo1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57361_20.jpg,0,[],[],,"['Library', 'Laboratory', 'Classrooms', 'Auditorium', 'Cafeteria', 'Medical', 'Comp Labs', 'Hostel', 'Sports']",0,Private,Full Time,4
Sri Satya Sai University of Technology & Medical Sciences - [SSSUTMS],Bhopal,Madhya Pradesh,"['NCTE', 'PCI', 'AICTE', 'UGC']",6.972772975359207,0.8136707540151296,https://images.collegedunia.com/public/college_data/images/logos/1590145322Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1590145367Cover.jpg,70000,[],[],,"['Medical', 'Classrooms', 'Security', 'Auditorium', 'Sports', 'Cafeteria', 'Comp Labs', 'Laboratory', 'Library', 'Transport', 'Wi-FI Campus', 'Banks']",1,Private,Full Time,4
WLCI Fashion College,Mumbai,Maharashtra,[],6.972772975359207,0.8147884336222934,https://images.collegedunia.com/public/college_data/images/logos/1477461345Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/57459_Untitled1.png,340637,[],[],,"['Classrooms', 'Library', 'Cafeteria', 'Comp Labs', 'Wi-FI Campus', 'Auditorium']",4,Private,Full Time,4
Kalinga University,Raipur,Chhattisgarh,"['NCTE', 'PCI', 'BCI', 'AICTE', 'UGC']",6.972772975359208,0.8159076485036427,https://images.collegedunia.com/public/college_data/images/logos/1597842787103770834659910101710681290935674061262133n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16141692691.jpg,90750,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['Library', 'Classrooms', 'Auditorium', 'Sports', 'Cafeteria', 'Comp Labs', 'Hostel', 'Laboratory', 'Medical']",2,Private,Full Time,4
Lady Amritbai Daga College,Nagpur,Maharashtra,['UGC'],6.972772975359207,0.8170284007680707,https://images.collegedunia.com/public/college_data/images/logos/1478241830app image.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57541_app image 1.jpg,4095,[],[],,"['Auditorium', 'Communication Centre', 'Library', 'Transport', 'Sports', 'Cafeteria', 'Hostel', 'Medical', 'Security']",0,Government,Full Time,4
Parumala Mar Gregorios College - [PMG] Valanjavattom,Thiruvalla,Kerala,[],6.972772975359208,0.8181506925273674,https://images.collegedunia.com/public/college_data/images/logos/147826477411111.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57566_111.jpg,0,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Classrooms', 'Cafeteria', 'Sports', 'Medical']",0,Government,Full Time,4
National Institute of Design - [NID],Vijayawada,Andhra Pradesh,[],6.972772975359207,0.8192745258962237,https://images.collegedunia.com/public/college_data/images/logos/148059393200.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57768_0.jpg,197700,[],[],nid,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Transport', 'Classrooms', 'Medical', 'Sports', 'Hostel']",3,Private,Full Time,4
National Institute of Fashion Technology - [NIFT],Kannur,Kerala,['AICTE'],6.972772975359207,0.820399902992235,https://images.collegedunia.com/public/college_data/images/logos/1486118340Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1486118340AppNew.jpg,167250,[],[],nift,"['Library', 'Laboratory', 'Gym', 'Classrooms', 'Auditorium', 'Wi-FI Campus', 'Sports', 'Cafeteria', 'Medical']",3,Government,Full Time,4
National Institute of Fashion Technology - [NIFT],Srinagar,Jammu and Kashmir,['AICTE'],6.972772975359207,0.8215268259359058,https://images.collegedunia.com/public/college_data/images/logos/1486126171Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1486126171AppNew.jpg,270900,[],[],nift,"['Classrooms', 'Hostel', 'Auditorium', 'Sports', 'Cafeteria', 'Medical', 'Laboratory', 'Comp Labs', 'Library']",4,Government,Full Time,4
