College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
Aakash Institute of Business Management - [AIBM] Mallathalli,Bangalore,Karnataka,['BCI'],7.65660021632521,0.3594962865894503,https://images.collegedunia.com/public/college_data/images/logos/1485755939c.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1485755939c1.jpg,0,[],[],,[],0,Private,Full Time,3
Osiyan School of Business Management and Animation - [OSBMA],New Delhi,Delhi NCR,['UGC'],7.656600216325209,0.3586899239167285,https://images.collegedunia.com/public/college_data/images/logos/1492759192Untitled.jpg,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,0,[],[],,"['Medical', 'Library', 'Auditorium', 'Cafeteria', 'Sports', 'Comp Labs', 'Classrooms']",0,Private,Full Time,3
Royal School of Management and Technology - [RSMT],Bhubaneswar,Orissa,['AICTE'],7.656600216325211,0.3578833873465143,https://images.collegedunia.com/public/college_data/images/logos/1482492915site-logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16828_RSMT.jpg,40000,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'e-classroom']",1,Private,Full Time,3
Baroda Institute of Management Studies - [BIMS],Vadodara,Gujarat,['AICTE'],7.656600216325209,0.3570766768413055,https://images.collegedunia.com/public/college_data/images/logos/col17333.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1500961308banner3.jpg,0,[],"[{'year': '2020', 'agencyId': '17', 'rankingOfCollege': '109', 'rankingOutOfTotalNoOfCollege': '120', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '116', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}]",,"['Medical', 'Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Sports']",0,Private,Part Time,3
Maharaja College of Management - [MCM],Udaipur,Rajasthan,['AICTE'],7.656600216325209,0.3562697923635917,https://images.collegedunia.com/public/college_data/images/logos/1425880879mharaja.jpg,https://images.collegedunia.com/public/college_data/images/appImage/18410_MCMM_APP.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Laboratory']",0,Private,Full Time,3
SRK Institute of Management and Computer Education,Kachchh,Gujarat,['AICTE'],7.65660021632521,0.3554627338758548,https://images.collegedunia.com/public/college_data/images/logos/1430824231srk Collaebhd.jpg,https://images.collegedunia.com/public/college_data/images/appImage/18623_SRM.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium']",0,Private,Full Time,3
Wisdom School of Management - [WSM],Pollachi,Tamil Nadu,['AICTE'],7.65660021632521,0.3546555013405681,https://images.collegedunia.com/public/college_data/images/logos/1648707842wsmlogo.png,https://images.collegedunia.com/public/college_data/images/appImage/19252_WSM_New.jpg,7675,[],[],,"['Medical', 'Comp Labs', 'Library', 'Auditorium', 'Cafeteria', 'Sports']",0,Private,Full Time,3
Divine College of Management Studies - [DCMS],Kochi,Kerala,[],7.65660021632521,0.3538480947201973,https://images.collegedunia.com/public/college_data/images/logos/col45108.jpg,https://images.collegedunia.com/public/college_data/images/appImage/45108_DCMS_NEW.jpg,0,[],[],,"['Cafeteria', 'Comp Labs', 'Library', 'Laboratory', 'Medical', 'Auditorium', 'Classrooms']",0,Private,Part Time,3
Gyanveer Institute of Management and Science,Sagar,Madhya Pradesh,['NCTE'],7.65660021632521,0.3530405139771997,https://images.collegedunia.com/public/college_data/images/logos/1491303346col45146.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14913033461448109578GIMSSAGARNEW.jpg,20000,[],[],,"['Library', 'Comp Labs', 'Laboratory', 'Cafeteria', 'Auditorium', 'Hostel', 'Classrooms']",0,Private,Full Time,3
The Sankara Nethralaya Academy,Chennai,Tamil Nadu,['MCI'],7.65660021632521,0.3522327590740247,https://images.collegedunia.com/public/college_data/images/logos/1457518535tsna-header_01.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_201106082209075222_28734.jpg,0,[],[],,"['Cafeteria', 'Medical', 'Transport', 'Sports', 'Hostel', 'Library', 'Laboratory', 'Comp Labs']",0,Private,Full Time,3
Axis Institute of Higher Education - [AIHE],Kanpur,Uttar Pradesh,[],7.65660021632521,0.3514248299731133,https://images.collegedunia.com/public/college_data/images/logos/15592860851558074194logo1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/55895_AIHE.jpg,49500,[],"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '72', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '85', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}]",,"['Medical', 'Library', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Sports', 'Hostel']",1,Private,Full Time,3
Rayat-Bahra Institute of Management - [RBIMH],Hoshiarpur,Punjab,['AICTE'],7.656600216325211,0.3506167266368987,https://images.collegedunia.com/public/college_data/images/logos/1474530341rbgilogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_RBIMH.jpg,50850,[],[],,"['Wi-FI Campus', 'Library', 'Transport', 'Security', 'Banks', 'e-classroom', 'Gym', 'Hostel', 'Medical', 'Cafeteria', 'Auditorium', 'Sports']",1,Private,Full Time,3
Sha-Shib College of Science & Management - [SSCSM],Bhopal,Madhya Pradesh,['NCTE'],7.656600216325211,0.349808449027806,"https://images.collegedunia.com/public/college_data/images/logos/1476702977CVBNH,M.png",https://images.collegedunia.com/public/college_data/images/appImage/57408_satya_bhawan.jpg,101600,[],[],,"['Library', 'Comp Labs', 'Classrooms', 'Auditorium', 'Wi-FI Campus', 'Cafeteria', 'Sports', 'Transport', 'Hostel']",3,Private,Full Time,3
Sahyog College of Management Studies,Thane,Maharashtra,[],7.656600216325209,0.3489999971082519,https://images.collegedunia.com/public/college_data/images/logos/1596285503WhatsAppImage20200728at1.59.30PM1.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/57637_cvr.png,22000,[],[],,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Gym', 'Hostel']",0,Private,Part Time,3
K.K.E.C.S. Institute of Management,Bangalore,Karnataka,['AICTE'],7.656600216325209,0.3481913708406453,https://images.collegedunia.com/public/college_data/images/logos/1486633571logo..jpg,https://images.collegedunia.com/public/college_data/images/appImage/1486704104cover..jpg,15000,[],[],,"['Library', 'e-classroom', 'Comp Labs', 'Hostel', 'Cafeteria', 'Sports', 'Transport', 'Medical']",0,Private,Full Time,3
Raj School of Management & Sciences - [RAJ SMS],Varanasi,Uttar Pradesh,['AICTE'],7.656600216325209,0.3473825701873869,https://images.collegedunia.com/public/college_data/images/logos/1543904917r1logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1543901768rcover.jpg,15000,[],[],,"['Hostel', 'Library', 'Transport', 'Classrooms', 'e-classroom', 'Gym', 'Sports', 'Wi-FI Campus']",0,Private,Full Time,3
Desh Bhagat Foundations Group of Institutions - [DBFGI],Moga,Punjab,['AICTE'],7.65660021632521,0.3465735951108691,https://images.collegedunia.com/public/college_data/images/logos/1475049785Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/6779_DBIEM-Final-Photo-1.jpg,0,[],[],,"['Comp Labs', 'Library', 'Hostel', 'Auditorium', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Gym', 'Classrooms']",0,Private,Full Time,3
Shekhawati Group of Institutions,Sikar,Rajasthan,"['NCTE', 'RCI', 'PCI', 'BCI', 'AICTE']",7.65660021632521,0.3457692784395539,https://images.collegedunia.com/public/college_data/images/logos/1619589345logo5.png,https://images.collegedunia.com/public/college_data/images/appImage/15026_SIET_New.jpg,20000,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Wi-FI Campus']",0,Private,Full Time,3
Swami Vivekanand Institute of Engineering & Technology - [SVIET],Chandigarh,Chandigarh,['AICTE'],7.65660021632521,0.3449647883119799,https://images.collegedunia.com/public/college_data/images/logos/1651946269svietlogooo1.png,https://images.collegedunia.com/public/college_data/images/appImage/15392_SVIVEKANAND_APP.jpg,70000,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Communication Centre']",1,Private,Full Time,3
College of Management & Technology,Patiala,Punjab,['AICTE'],7.65660021632521,0.3441601246907403,https://images.collegedunia.com/public/college_data/images/logos/1501162165logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1501162165aca.png,35100,[],[],,"['Comp Labs', 'Gym', 'Cafeteria', 'Library', 'Hostel', 'Classrooms', 'Transport', 'Medical', 'Sports']",1,Private,Full Time,3
Dr. D.Y. Patil Vidya Pratishthan Society's,Pune,Maharashtra,"['NCTE', 'AICTE', 'NBA']",7.65660021632521,0.34335528753842,https://images.collegedunia.com/public/college_data/images/logos/1424586624jpeg.jpg,https://images.collegedunia.com/public/college_data/images/appImage/28148_DYPATIL.jpg,0,[],[],,"['Library', 'Cafeteria', 'Comp Labs', 'Laboratory', 'Hostel', 'Auditorium', 'Sports', 'Medical']",0,Private,Full Time,3
"Cochin University of Science and Technology, International School of Photonics Thrikkakara - [ISP]",Kochi,Kerala,[],7.656600216325211,0.3425502768175958,https://images.collegedunia.com/public/college_data/images/logos/1455964760logo.png,https://images.collegedunia.com/public/college_data/images/appImage/55379_1447757771CUSAT_NEW.png,45330,[],[],,"['Medical', 'Library', 'Comp Labs', 'Auditorium', 'Cafeteria']",1,Government,Full Time,3
Sree Narayana College of Technology,Kollam,Kerala,['AICTE'],7.656600216325211,0.3417450924908367,https://images.collegedunia.com/public/college_data/images/logos/1456121995SNCTLOGO1.png,https://images.collegedunia.com/public/college_data/images/appImage/55385_banner6.png,38000,[],[],,"['Auditorium', 'Comp Labs', 'Laboratory', 'Medical', 'Cafeteria', 'Sports', 'Library']",1,Private,Full Time,3
"Sharda University, School of Engineering and Technology - [SET]",Greater Noida,Uttar Pradesh,['UGC'],7.656600216325209,0.3409397345207031,https://images.collegedunia.com/public/college_data/images/logos/1496464164Shardalogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1496464164Sharda800x414.jpg,95481,[],"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '115', 'rankingOutOfTotalNoOfCollege': '218', 'agency': 'Indiatoday'}]",suat,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Security', 'Transport', 'Communication Centre', 'Wi-FI Campus']",2,Private,Full Time,3
"Rama University, Faculty of Engineering & Technology",Kanpur,Uttar Pradesh,['AICTE'],7.656600216325209,0.3401342028697479,https://images.collegedunia.com/public/college_data/images/logos/16486364391611567111Logo1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16486364391595668753MEDICALCOLLEGE.jpg,7000,[],"[{'year': '2022', 'agencyId': '14', 'rankingOfCollege': '119', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'TOI'}]",ruet,"['Hostel', 'Medical', 'Security', 'Classrooms', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Sports', 'Cafeteria', 'Transport']",0,Private,Full Time,3
Digital Institute of Science and Technology - [DIST],Chhatarpur,Madhya Pradesh,['UGC'],7.656600216325209,0.3393284975005156,https://images.collegedunia.com/public/college_data/images/logos/149008253644.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1490082536444.jpg,10000,[],[],,[],0,Private,Full Time,3
Shepherd Institute of Engineering and Technology - [SIET],Allahabad,Uttar Pradesh,"['AICTE', 'ICAR']",7.65660021632521,0.3385226183755427,https://images.collegedunia.com/public/college_data/images/logos/1497332784logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1497332784hyiojlkp.jpg,72000,[],[],,"['Classrooms', 'e-classroom', 'Library', 'Laboratory', 'Cafeteria', 'Auditorium', 'Transport', 'Sports', 'Hostel']",1,Private,Full Time,3
Hari Group of Institutions - [HGI],Nakur,Uttar Pradesh,"['NCTE', 'BCI']",7.65660021632521,0.3377165654573575,https://images.collegedunia.com/public/college_data/images/logos/1498193778logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1498193730cover.jpg,0,[],[],,"['Medical', 'Laboratory', 'Comp Labs', 'Auditorium', 'Library', 'Classrooms', 'Hostel', 'Transport']",0,Private,Full Time,3
TeamLease Skills University - [TLSU],Vadodara,Gujarat,['UGC'],7.65660021632521,0.3369103387084805,https://images.collegedunia.com/public/college_data/images/logos/15707039094875575665838533964511838004214n.png,https://images.collegedunia.com/public/college_data/images/appImage/1595678131unnamed2.jpg,50000,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Medical', 'Classrooms']",1,Private,Full Time,3
Rajshree Group of Institutions,Bareilly,Uttar Pradesh,"['NCTE', 'PCI', 'INC', 'BCI', 'AICTE']",7.65660021632521,0.3361039380914239,https://images.collegedunia.com/public/college_data/images/logos/14598542012fb262ebd984ec4c88d85332724172d8.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1499335012rajsheebuil.jpg,15000,[],[],,"['Sports', 'Medical', 'Hostel', 'Laboratory', 'Library', 'Gym', 'Cafeteria', 'Comp Labs', 'Auditorium', 'Security', 'Transport']",0,Private,Full Time,3
"C. G. Bhakta Institute of Biotechnology, Uka Tarsadia University - [CGBIBT]",Bardoli,Gujarat,[],7.65660021632521,0.3352973635686919,https://images.collegedunia.com/public/college_data/images/logos/1562575488Screenshotfrom201907081248531.png,https://images.collegedunia.com/public/college_data/images/appImage/159712627715030365911447917040UKANEW.jpg,79000,[],[],,"['Classrooms', 'Laboratory', 'Library', 'Sports']",2,Private,Full Time,3
Vikrant University,Gwalior,Madhya Pradesh,['BCI'],7.65660021632521,0.3344906151027804,https://images.collegedunia.com/public/college_data/images/logos/1665133690Logo1.png,https://images.collegedunia.com/public/college_data/images/appImage/1625634941download.jpg,15000,[],[],,"['Library', 'Transport', 'Communication Centre', 'Security', 'Wi-FI Campus', 'Laboratory', 'Classrooms', 'Comp Labs', 'Medical', 'Cafeteria', 'Hostel']",0,Private,Full Time,3
Rajat Girls' Degree College,Lucknow,Uttar Pradesh,['AICTE'],7.656600216325211,0.3336837120652783,https://images.collegedunia.com/public/college_data/images/logos/13960051563627.JPG,https://images.collegedunia.com/public/college_data/images/appImage/3627_RGDC.jpg,0,[],[],,"['Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Comp Labs', 'Laboratory', 'Transport']",0,Private,Full Time,3
IIS (Deemed to be University) - [IISU],Jaipur,Rajasthan,['UGC'],7.656600216325209,0.3328779505194654,https://images.collegedunia.com/public/college_data/images/logos/1644239049cropped17Dec2020IISULOGOPNGremovebgpreview.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25807_IIS_APP.jpg,65500,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '115', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '84', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Security', 'Communication Centre']",1,Private,Full Time,3
MK Group of Institutes,Amritsar,Punjab,['AICTE'],7.656600216325209,0.332072015205797,https://images.collegedunia.com/public/college_data/images/logos/1426575654jpeg.jpg,https://images.collegedunia.com/public/college_data/images/appImage/27989_MKGI_APP.jpg,0,[],[],,"['Comp Labs', 'Library', 'Hostel', 'Laboratory', 'Sports', 'Medical', 'Auditorium', 'Cafeteria', 'Classrooms', 'e-classroom', 'Banks', 'Wi-FI Campus']",0,Private,Full Time,3
"MAHER University, Institute Of Distance Education",Chennai,Tamil Nadu,"['AICTE', 'UGC']",7.656600216325209,0.3312659060867988,https://images.collegedunia.com/public/college_data/images/logos/1466674898logo.png,https://images.collegedunia.com/public/college_data/images/appImage/25888_MAHER_APP.jpg,5000,[],[],,"['Medical', 'Laboratory', 'Library', 'Cafeteria', 'Security', 'Classrooms', 'Comp Labs', 'Hostel', 'Auditorium']",0,Private,Part Time,3
Sukhjinder Group of Institutes - [SGI],Gurdaspur,Punjab,['AICTE'],7.65660021632521,0.3304596231249888,https://images.collegedunia.com/public/college_data/images/logos/1487328735101340259404255062633045904280n.png,https://images.collegedunia.com/public/college_data/images/appImage/1487328735camdfpdg.jpg,47650,[],[],,"['Sports', 'Medical', 'Cafeteria', 'Library', 'Comp Labs', 'Laboratory', 'Classrooms', 'Auditorium', 'Transport', 'Hostel', 'Banks', 'Gym']",1,Private,Full Time,3
Poddar Management Training Institute,Jaipur,Rajasthan,['NCTE'],7.65660021632521,0.3296531662828764,https://images.collegedunia.com/public/college_data/images/logos/15968870531554455224PoddarLogoSmall.png,https://images.collegedunia.com/public/college_data/images/appImage/3424_PMTI_NEW.jpg,41000,[],[],,"['Library', 'Comp Labs', 'Laboratory', 'Cafeteria', 'Auditorium', 'Sports']",1,Private,Full Time,3
"Bunts Sangha's S.M. Shetty College of Science, Commerce and Management Studies",Mumbai,Maharashtra,['AICTE'],7.65660021632521,0.328850999616127,https://images.collegedunia.com/public/college_data/images/logos/1428908345jp.jpg,https://images.collegedunia.com/public/college_data/images/appImage/7471_SMSCSCMS_New.jpg,85500,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Classrooms', 'Auditorium', 'Hostel', 'Security', 'Transport', 'Gym', 'Wi-FI Campus']",2,Private,Full Time,3
Softdot HiTech Educational and Training Institute,New Delhi,Delhi NCR,['AICTE'],7.65660021632521,0.3280486599567818,https://images.collegedunia.com/public/college_data/images/logos/1393916610kl.png,https://images.collegedunia.com/public/college_data/images/appImage/7488_SOFTDOT.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Cafeteria', 'Library', 'Auditorium', 'Medical']",0,Private,Full Time,3
Apollo Institute of Hospital Management and Allied Science,Chennai,Tamil Nadu,"['COA', 'PCI']",7.65660021632521,0.3272461472675337,https://images.collegedunia.com/public/college_data/images/logos/1393924880Apollo Institute of Hospital Management and Allied Science.png,https://images.collegedunia.com/public/college_data/images/appImage/10269_apooliii_new.jpg,75000,[],[],,"['Library', 'Hostel', 'Cafeteria', 'Auditorium', 'Comp Labs']",2,Private,Full Time,3
Gujarat Institute of Management - [GIM],Ahmedabad,Gujarat,"['AICTE', 'UGC']",7.65660021632521,0.3264434615110678,https://images.collegedunia.com/public/college_data/images/logos/1429078380jp.jpg,https://images.collegedunia.com/public/college_data/images/appImage/13643_GIMEDU_NEW.jpg,0,[],[],,"['Medical', 'Library', 'Cafeteria', 'Sports', 'Auditorium', 'Comp Labs', 'Laboratory', 'Hostel']",0,Private,Full Time,3
Aryan Institute of Management and Computer Studies -[AIMCS],Agra,Uttar Pradesh,['AICTE'],7.656600216325211,0.3256406026500609,https://images.collegedunia.com/public/college_data/images/logos/1500443944aimcslogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15614_AIM_New.jpg,16000,[],[],,"['Library', 'Comp Labs', 'Library', 'Cafeteria', 'Auditorium', 'Hostel', 'Medical', 'Banks', 'Security', 'Classrooms']",0,Private,Full Time,3
Vijayaraje Institute of Science and Management - [VISM],Gwalior,Madhya Pradesh,[],7.656600216325209,0.3248375706471819,https://images.collegedunia.com/public/college_data/images/logos/col16350.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16350_VISM_APP.jpg,10000,[],[],,"['Library', 'Hostel', 'Medical', 'Cafeteria', 'Sports', 'Laboratory', 'Comp Labs']",0,Private,Full Time,3
"Amity School of Insurance, Banking and Actuarial Science - [ASIBAS]",Noida,Uttar Pradesh,[],7.656600216325209,0.3240343654650915,https://images.collegedunia.com/public/college_data/images/logos/1394088114Amity School of Fashion Technology.png,https://images.collegedunia.com/public/college_data/images/appImage/16393_ASIBAS_APP.jpg,105000,[],[],,"['Comp Labs', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Sports', 'Security']",3,Private,Full Time,3
Bharat Institute of Management Studies,Mansa,Punjab,['AICTE'],7.656600216325209,0.3232309870664427,https://images.collegedunia.com/public/college_data/images/logos/1424864772col16432.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16432_BIMS_New.jpg,21750,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
Surya World Institute of Business Management - [SWIBM],Patiala,Punjab,['AICTE'],7.65660021632521,0.3224274354138799,https://images.collegedunia.com/public/college_data/images/logos/139883628816939.JPG,https://images.collegedunia.com/public/college_data/images/appImage/16939_surya_new.jpg,18750,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
Arise Business School - [ABS],New Delhi,Delhi NCR,['NBA'],7.65660021632521,0.3216237104700399,https://images.collegedunia.com/public/college_data/images/logos/1423823714Capture12.jpg,https://images.collegedunia.com/public/college_data/images/appImage/17223_ABSJ_APP.png,0,[],[],,"['Library', 'Laboratory', 'Gym', 'Cafeteria', 'Comp Labs', 'Medical', 'Hostel', 'Auditorium', 'Sports']",0,Private,Full Time,3
Siddhpura Institute of Management and IT - [SIMIT],Ahmedabad,Gujarat,"['AICTE', 'UGC', 'DEB']",7.65660021632521,0.3208198121975513,https://images.collegedunia.com/public/college_data/images/logos/1428298527jp.jpg,https://images.collegedunia.com/public/college_data/images/appImage/24467_mgu_new.jpg,0,[],[],,"['Medical', 'Library', 'Cafeteria', 'Sports', 'Auditorium', 'Comp Labs', 'Laboratory']",0,Private,Full Time,3
Karnataka College Of Management & Science - [KCMS],Bangalore,Karnataka,['AICTE'],7.65660021632521,0.3200157405590345,https://images.collegedunia.com/public/college_data/images/logos/1604048781Logo.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/15030483391503040738KKK.jpg,0,[],[],,"['Hostel', 'Library', 'Laboratory', 'Comp Labs', 'Transport', 'Cafeteria', 'Classrooms']",0,Private,Full Time,3
KMS College of IT and Management,Dasuya,Punjab,['AICTE'],7.65660021632521,0.3192114955171019,https://images.collegedunia.com/public/college_data/images/logos/1620109459KMSLogo.png,https://images.collegedunia.com/public/college_data/images/appImage/57549_FDGDHFHDFH.png,45700,[],[],,"['Sports', 'Transport', 'Medical', 'Security', 'Library', 'Laboratory', 'Comp Labs', 'Classrooms', 'Auditorium']",1,Private,Full Time,3
Dolat Usha Institute of Applied Sciences And Dhiru Sarla Institute of Management & Commerce - [DUIAS & DSIM & C],Valsad,Gujarat,[],7.65660021632521,0.3184070770343581,https://images.collegedunia.com/public/college_data/images/logos/14870513895.jpg,https://images.collegedunia.com/public/college_data/images/appImage/148705138955.jpg,28250,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Sports', 'Classrooms', 'Medical', 'Hostel']",1,Private,Full Time,3
"Gautam Buddha University, School of Management",Greater Noida,Uttar Pradesh,['AICTE'],7.656600216325211,0.3176024850733994,https://images.collegedunia.com/public/college_data/images/logos/14974315711497354453fesf.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1497431571kjhldf.jpg,126500,[],[],,"['e-classroom', 'Classrooms', 'Transport', 'Sports', 'Hostel', 'Library', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Medical']",3,Private,Full Time,3
National Institute of Learning and Academics - [NILA],Gurgaon,Haryana,[],7.656600216325211,0.316797719596814,https://images.collegedunia.com/public/college_data/images/logos/1511008262114033264580936543542705174301990382950324n.png,https://images.collegedunia.com/public/college_data/images/appImage/15110102231443430292LINGAYANEW.jpg,148334,[],[],,"['Wi-FI Campus', 'Library', 'Comp Labs', 'Cafeteria']",3,Private,Full Time,3
Institute of Professional Studies and Research,New Delhi,Delhi NCR,[],7.656600216325209,0.3159927805671821,https://images.collegedunia.com/public/college_data/images/logos/1393913538Institute of Professional Studies and Research.png,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,0,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Auditorium', 'Medical']",0,Private,Full Time,3
CT Institute of Management and Information Technology - [CTIMIT],Jalandhar,Punjab,['AICTE'],7.656600216325209,0.315190083301831,https://images.collegedunia.com/public/college_data/images/logos/1501582383logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1501582383CTIMITlogo.png,34850,[],[],,"['Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Medical', 'Transport', 'Sports', 'Cafeteria', 'Classrooms', 'Gym']",1,Private,Full Time,3
Calcutta Institute of Engineering and Management - [CIEM],Kolkata,West Bengal,['AICTE'],7.656600216325209,0.3143872129294571,https://images.collegedunia.com/public/college_data/images/logos/1564398892ciem.jpg,https://images.collegedunia.com/public/college_data/images/appImage/13151_CIEM_APP.jpg,103750,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",3,Private,Full Time,3
Dayanand Dinanath Institute of Technology - [DDIT],Kanpur,Uttar Pradesh,['AICTE'],7.65660021632521,0.3135841694127285,https://images.collegedunia.com/public/college_data/images/logos/1425537962ddgi.jpg,https://images.collegedunia.com/public/college_data/images/appImage/13314_DDIT_New.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
G H Raisoni Institute of Engineering & Technology - [GHRIET],Nagpur,Maharashtra,['AICTE'],7.65660021632521,0.3127809527143055,https://images.collegedunia.com/public/college_data/images/logos/1657111180logofewwords.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/13497_w3.jpg,40000,[],[],,"['Library', 'Laboratory', 'Gym', 'Cafeteria', 'Sports', 'Medical', 'Hostel', 'Auditorium', 'Comp Labs']",1,Private,Full Time,3
Institute of Engineering & Technology - GLA University,Mathura,Uttar Pradesh,"['AICTE', 'UGC']",7.65660021632521,0.3119775627968404,https://images.collegedunia.com/public/college_data/images/logos/1593944913Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1497433797engcover.jpg,54000,[],"[{'year': '2021', 'agencyId': '28', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '110', 'agency': 'Outlook'}]",,"['Comp Labs', 'Library', 'Cafeteria', 'Medical', 'Hostel', 'Transport', 'Security', 'Wi-FI Campus', 'Banks', 'Communication Centre', 'Laboratory', 'Swimming Pool', 'Gym', 'e-classroom']",1,Private,Part Time,3
Gokaran Narvadeshver Institute of Technology & Management - [GNITM],Barabanki,Uttar Pradesh,['AICTE'],7.65660021632521,0.3111739996229773,https://images.collegedunia.com/public/college_data/images/logos/13946107851.png,https://images.collegedunia.com/public/college_data/images/appImage/13571_GNITM_NEW.jpg,21000,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
